Filename,Output Value,Class
A201221.205733.dat.png,0.013754785992205143,fakeA_lbd_10
A201221.223419.dat.png,0.008456283248960972,fakeA_lbd_10
A201222.012339.dat.png,0.0019309893250465393,fakeA_lbd_10
A201222.030027.dat.png,0.0007863070350140333,fakeA_lbd_10
A201222.041303.dat.png,4.681883365265094e-05,fakeA_lbd_10
A201222.052539.dat.png,0.0001696820108918473,fakeA_lbd_10
A210220.142013.dat.png,1.1442186303801739e-26,fakeA_lbd_10
A210220.160214.dat.png,6.603895326908532e-25,fakeA_lbd_10
A210220.200018.dat.png,2.1114694611458842e-28,fakeA_lbd_10
A210220.202830.dat.png,0.0012886150507256389,fakeA_lbd_10
A210220.204001.dat.png,6.3661792851221755e-12,fakeA_lbd_10
A210220.210818.dat.png,3.5171802065942114e-23,fakeA_lbd_10
A210220.211401.dat.png,6.532234475553622e-11,fakeA_lbd_10
A210220.235232.dat.png,0.0005246181390248239,fakeA_lbd_10
A210220.235819.dat.png,1.277399604203603e-24,fakeA_lbd_10
A210221.064853.dat.png,5.589847703636741e-13,fakeA_lbd_10
A210222.215122.dat.png,2.752364587265276e-27,fakeA_lbd_10
A210222.215705.dat.png,0.0016184271080419421,fakeA_lbd_10
A210222.230504.dat.png,0.0014933000784367323,fakeA_lbd_10
A210222.233320.dat.png,3.606929988838268e-28,fakeA_lbd_10
A210223.001302.dat.png,1.0319062312191818e-05,fakeA_lbd_10
A210223.003532.dat.png,4.909003998988033e-32,fakeA_lbd_10
A210223.011518.dat.png,2.3895769066449606e-23,fakeA_lbd_10
A210223.012101.dat.png,0.02778860181570053,fakeA_lbd_10
A210223.021728.dat.png,1.299761519828505e-29,fakeA_lbd_10
A210223.022858.dat.png,0.0050764018669724464,fakeA_lbd_10
A210223.025128.dat.png,2.5865890801532097e-23,fakeA_lbd_10
A210223.040512.dat.png,4.337939780297121e-30,fakeA_lbd_10
A210223.041055.dat.png,0.017916841432452202,fakeA_lbd_10
A210223.043915.dat.png,4.6369432750025624e-27,fakeA_lbd_10
A210223.044457.dat.png,7.858261770791151e-15,fakeA_lbd_10
A210223.051857.dat.png,1.5497035620905264e-13,fakeA_lbd_10
A210223.062656.dat.png,1.1179174773390255e-11,fakeA_lbd_10
A210223.072912.dat.png,5.980666280310234e-23,fakeA_lbd_10
A210223.080853.dat.png,6.483221182129739e-10,fakeA_lbd_10
A210223.083709.dat.png,2.258158156101381e-28,fakeA_lbd_10
A210405.112615.dat.png,4.561105007136053e-26,fakeA_lbd_10
A210405.115210.dat.png,3.5663806797875117e-26,fakeA_lbd_10
A210405.133550.dat.png,3.164691694002846e-19,fakeA_lbd_10
A210405.134009.dat.png,2.4282011509058066e-05,fakeA_lbd_10
A210405.143158.dat.png,3.726249633473344e-05,fakeA_lbd_10
A210405.184220.dat.png,1.724550395319031e-25,fakeA_lbd_10
A210405.184645.dat.png,1.8186831949867913e-25,fakeA_lbd_10
A210405.190815.dat.png,2.5148240370225386e-23,fakeA_lbd_10
H2O Au111-20210107-059.sxm.png,2.818912071234081e-05,fakeA_lbd_10
H2O Au111-20210107-067.sxm.png,0.8709186911582947,fakeA_lbd_10
H2O Au111-20210107-068.sxm.png,0.9885944128036499,fakeA_lbd_10
H2O Au111-20210107-097.sxm.png,0.00021319386723916978,fakeA_lbd_10
H2O Au111-20210107-100.sxm.png,0.2524315416812897,fakeA_lbd_10
H2O Au111-20210107-202.sxm.png,0.995552122592926,fakeA_lbd_10
H2O Au111-20210107-353.sxm.png,0.0023563033901154995,fakeA_lbd_10
H2O Au111-20210107-357.sxm.png,0.0016168007859960198,fakeA_lbd_10
H2O Au111-20210107-415.sxm.png,5.4112964177707825e-21,fakeA_lbd_10
H2O Au111-20210107-518.sxm.png,0.9999599456787109,fakeA_lbd_10
H2O Au111-20210107-519.sxm.png,0.5016604065895081,fakeA_lbd_10
H2O Au111-20210107-524.sxm.png,0.004153104964643717,fakeA_lbd_10
H2O Au111-20210107-564.sxm.png,0.7662832140922546,fakeA_lbd_10
H2O Au111-20210107-569.sxm.png,0.02452339231967926,fakeA_lbd_10
A171222.143104.dat.png,1.6843898720253492e-07,fakeA_lbd_100
A180419.170906.dat.png,7.284001416744943e-21,fakeA_lbd_100
A180420.145643.dat.png,0.879561722278595,fakeA_lbd_100
A180421.172420.dat.png,0.0018677933840081096,fakeA_lbd_100
A180421.174714.dat.png,0.05391236022114754,fakeA_lbd_100
A180423.140652.dat.png,3.5635045801948135e-22,fakeA_lbd_100
A180423.151819.dat.png,0.9500347971916199,fakeA_lbd_100
A180423.171854.dat.png,0.9999936819076538,fakeA_lbd_100
A180424.143904.dat.png,5.891005839192203e-21,fakeA_lbd_100
A180424.170856.dat.png,1.4007646154112763e-09,fakeA_lbd_100
A180426.161247.dat.png,0.0,fakeA_lbd_100
A181127.182517.dat.png,0.9997859597206116,fakeA_lbd_100
A181127.193406.dat.png,0.9999951124191284,fakeA_lbd_100
A181127.210007.dat.png,8.822824693055509e-10,fakeA_lbd_100
A190320.073839.dat.png,0.9999996423721313,fakeA_lbd_100
A190320.094652.dat.png,0.9999988079071045,fakeA_lbd_100
A190320.103809.dat.png,0.999442994594574,fakeA_lbd_100
A190320.115504.dat.png,0.2842784523963928,fakeA_lbd_100
A190320.145437.dat.png,0.6873904466629028,fakeA_lbd_100
A190320.161131.dat.png,0.8817907571792603,fakeA_lbd_100
A190320.163709.dat.png,0.32281553745269775,fakeA_lbd_100
A190320.185222.dat.png,0.1049877405166626,fakeA_lbd_100
A190324.150721.dat.png,0.00014663695765193552,fakeA_lbd_100
A190324.155828.dat.png,1.3017378478252795e-05,fakeA_lbd_100
A190324.162402.dat.png,2.093175680784043e-06,fakeA_lbd_100
A190324.215349.dat.png,0.9776126742362976,fakeA_lbd_100
A190324.221927.dat.png,0.9173332452774048,fakeA_lbd_100
A190324.231045.dat.png,0.9207440614700317,fakeA_lbd_100
A190324.234454.dat.png,0.9999732971191406,fakeA_lbd_100
A190325.021848.dat.png,0.5927768349647522,fakeA_lbd_100
A190325.033545.dat.png,0.9881526827812195,fakeA_lbd_100
A190325.040124.dat.png,0.9993255138397217,fakeA_lbd_100
A190325.051821.dat.png,0.9998922348022461,fakeA_lbd_100
A190325.060939.dat.png,0.9999116659164429,fakeA_lbd_100
A190325.072636.dat.png,0.9999983310699463,fakeA_lbd_100
A190325.085355.dat.png,0.8507882356643677,fakeA_lbd_100
A190325.091933.dat.png,0.9992283582687378,fakeA_lbd_100
A190325.101048.dat.png,0.9999281167984009,fakeA_lbd_100
A190325.110204.dat.png,0.9999127388000488,fakeA_lbd_100
A190325.143142.dat.png,0.9968125224113464,fakeA_lbd_100
A190325.161417.dat.png,0.03458653390407562,fakeA_lbd_100
A190325.163956.dat.png,0.024870865046977997,fakeA_lbd_100
A190325.173113.dat.png,9.740793590423784e-20,fakeA_lbd_100
A190403.003554.dat.png,1.5309833401033757e-09,fakeA_lbd_100
A190403.021742.dat.png,3.640495023493617e-12,fakeA_lbd_100
A190403.035929.dat.png,0.035232994705438614,fakeA_lbd_100
A190409.013629.dat.png,1.0,fakeA_lbd_100
A190409.025300.dat.png,0.9999934434890747,fakeA_lbd_100
A190409.040931.dat.png,0.9984279870986938,fakeA_lbd_100
A190409.055131.dat.png,0.999977707862854,fakeA_lbd_100
A190409.061701.dat.png,0.9999291896820068,fakeA_lbd_100
A190409.070801.dat.png,0.004313766025006771,fakeA_lbd_100
A190815.080130.dat.png,1.0,fakeA_lbd_100
A190815.090040.dat.png,2.519554009872138e-11,fakeA_lbd_100
A190815.093108.dat.png,2.0720475335522792e-10,fakeA_lbd_100
A190815.103202.dat.png,1.0,fakeA_lbd_100
A190815.114809.dat.png,1.0,fakeA_lbd_100
A190818.134118.dat.png,3.9514621425637e-20,fakeA_lbd_100
A190818.142158.dat.png,7.014007859227454e-17,fakeA_lbd_100
A190818.180521.dat.png,1.0,fakeA_lbd_100
A190818.182539.dat.png,1.0,fakeA_lbd_100
A190818.190618.dat.png,1.0,fakeA_lbd_100
A190823.214151.dat.png,0.0,fakeA_lbd_100
A190824.000334.dat.png,0.0,fakeA_lbd_100
A190824.044700.dat.png,1.2161497811166885e-23,fakeA_lbd_100
A191211.113259.dat.png,1.9482876423282391e-10,fakeA_lbd_100
A191211.165442.dat.png,0.0005068663158454001,fakeA_lbd_100
A191211.171942.dat.png,0.9307518005371094,fakeA_lbd_100
A200611.112912.dat.png,0.0,fakeA_lbd_100
A200611.115036.dat.png,0.0,fakeA_lbd_100
A200611.133733.dat.png,1.4391859557393027e-13,fakeA_lbd_100
A200611.144133.dat.png,9.44952671666499e-10,fakeA_lbd_100
A200611.154533.dat.png,0.3265954554080963,fakeA_lbd_100
A200815.040816.dat.png,0.9362742304801941,fakeA_lbd_100
A200815.072035.dat.png,5.743439459514029e-15,fakeA_lbd_100
A200815.100414.dat.png,1.0,fakeA_lbd_100
A200815.102534.dat.png,1.0,fakeA_lbd_100
A200815.104658.dat.png,1.0,fakeA_lbd_100
A200815.125523.dat.png,1.0,fakeA_lbd_100
A200815.131647.dat.png,1.0,fakeA_lbd_100
A200815.152514.dat.png,0.006668675225228071,fakeA_lbd_100
A200815.171216.dat.png,1.133028031477263e-14,fakeA_lbd_100
A201007.210752.dat.png,0.007102642673999071,fakeA_lbd_100
A201007.214511.dat.png,0.004173286724835634,fakeA_lbd_100
A201010.013140.dat.png,2.8037693482474424e-06,fakeA_lbd_100
A201010.030444.dat.png,0.00019134863396175206,fakeA_lbd_100
A201010.051428.dat.png,0.0026601343415677547,fakeA_lbd_100
A201010.092238.dat.png,0.9955582618713379,fakeA_lbd_100
A201010.115743.dat.png,0.998859167098999,fakeA_lbd_100
A201010.194159.dat.png,1.0324662980565336e-05,fakeA_lbd_100
A201010.231450.dat.png,0.0017269777599722147,fakeA_lbd_100
A201011.000638.dat.png,0.012091945856809616,fakeA_lbd_100
A201011.052305.dat.png,0.9887996315956116,fakeA_lbd_100
A201011.095323.dat.png,0.9921735525131226,fakeA_lbd_100
A201105.164111.dat.png,0.7411189675331116,fakeA_lbd_100
A201105.212538.dat.png,0.9917190074920654,fakeA_lbd_100
A201107.195908.dat.png,0.07017234712839127,fakeA_lbd_100
A201107.220854.dat.png,0.0009319516248069704,fakeA_lbd_100
A201107.223259.dat.png,0.06311824172735214,fakeA_lbd_100
A201108.012746.dat.png,0.8629234433174133,fakeA_lbd_100
A201108.021556.dat.png,0.9801007509231567,fakeA_lbd_100
A201108.051043.dat.png,0.9989311099052429,fakeA_lbd_100
A201112.141858.dat.png,0.9996823072433472,fakeA_lbd_100
A201112.150637.dat.png,0.9995643496513367,fakeA_lbd_100
A201112.173304.dat.png,0.9589798450469971,fakeA_lbd_100
A201112.175653.dat.png,0.9382116794586182,fakeA_lbd_100
A201112.211708.dat.png,0.9995006322860718,fakeA_lbd_100
A201113.160034.dat.png,1.0,fakeA_lbd_100
A201113.185507.dat.png,0.9999998807907104,fakeA_lbd_100
A201113.210446.dat.png,0.9997335076332092,fakeA_lbd_100
A201113.221944.dat.png,0.9867104887962341,fakeA_lbd_100
A201113.224333.dat.png,0.9467458128929138,fakeA_lbd_100
A201113.233442.dat.png,0.46511077880859375,fakeA_lbd_100
A201114.042118.dat.png,0.9999947547912598,fakeA_lbd_100
A201114.133340.dat.png,0.9996030926704407,fakeA_lbd_100
A201114.162521.dat.png,0.15271225571632385,fakeA_lbd_100
A201114.212129.dat.png,0.9957783222198486,fakeA_lbd_100
A201116.145346.dat.png,1.0,fakeA_lbd_100
A201116.163233.dat.png,1.0,fakeA_lbd_100
A201116.224355.dat.png,0.9941565990447998,fakeA_lbd_100
A201116.233133.dat.png,0.9948438405990601,fakeA_lbd_100
A201117.213826.dat.png,3.269925400672946e-06,fakeA_lbd_100
A201117.222815.dat.png,2.223466966100318e-09,fakeA_lbd_100
A201118.023255.dat.png,1.0164697972214753e-09,fakeA_lbd_100
A201118.035815.dat.png,3.973091189379829e-09,fakeA_lbd_100
A201118.045613.dat.png,2.6243505146794632e-09,fakeA_lbd_100
A201118.062133.dat.png,6.448320277741004e-07,fakeA_lbd_100
A201118.100255.dat.png,4.688990429713158e-06,fakeA_lbd_100
A201118.152630.dat.png,9.68231450571011e-09,fakeA_lbd_100
A201118.155401.dat.png,1.173453778591238e-09,fakeA_lbd_100
A201118.174050.dat.png,1.1762397278403114e-08,fakeA_lbd_100
A201118.183549.dat.png,1.1004932787272992e-07,fakeA_lbd_100
A201120.095818.dat.png,1.468639993618126e-06,fakeA_lbd_100
A201120.145302.dat.png,0.23120133578777313,fakeA_lbd_100
A201120.193313.dat.png,0.01134472619742155,fakeA_lbd_100
A201120.195723.dat.png,0.013510333374142647,fakeA_lbd_100
A201120.202133.dat.png,0.02327573299407959,fakeA_lbd_100
A201120.212243.dat.png,0.006503974087536335,fakeA_lbd_100
A201212.092545.dat.png,0.002322585554793477,fakeA_lbd_100
A201221.205733.dat.png,0.00032759271562099457,fakeA_lbd_100
A201221.223419.dat.png,7.185060530900955e-05,fakeA_lbd_100
A201222.012339.dat.png,0.0008005686686374247,fakeA_lbd_100
A201222.030027.dat.png,0.0005676599685102701,fakeA_lbd_100
A201222.041303.dat.png,0.00015040540893096477,fakeA_lbd_100
A201222.052539.dat.png,0.0008050243486650288,fakeA_lbd_100
A210220.142013.dat.png,2.494419388445604e-35,fakeA_lbd_100
A210220.160214.dat.png,8.147684823194698e-35,fakeA_lbd_100
A210220.200018.dat.png,7.125949610440404e-34,fakeA_lbd_100
A210220.202830.dat.png,1.0,fakeA_lbd_100
A210220.204001.dat.png,0.02320031076669693,fakeA_lbd_100
A210220.210818.dat.png,7.626212455501522e-34,fakeA_lbd_100
A210220.211401.dat.png,3.384333831490949e-05,fakeA_lbd_100
A210220.235232.dat.png,1.0,fakeA_lbd_100
A210220.235819.dat.png,1.4674117654648142e-28,fakeA_lbd_100
A210221.064853.dat.png,1.0,fakeA_lbd_100
A210222.215122.dat.png,2.1109297192789697e-28,fakeA_lbd_100
A210222.215705.dat.png,0.0,fakeA_lbd_100
A210222.230504.dat.png,1.7655551929894372e-32,fakeA_lbd_100
A210222.233320.dat.png,9.422256341060829e-26,fakeA_lbd_100
A210223.001302.dat.png,0.0,fakeA_lbd_100
A210223.003532.dat.png,1.0217681874371338e-36,fakeA_lbd_100
A210223.011518.dat.png,9.175064003070705e-27,fakeA_lbd_100
A210223.012101.dat.png,1.0515172575284648e-33,fakeA_lbd_100
A210223.021728.dat.png,8.368362715255286e-30,fakeA_lbd_100
A210223.022858.dat.png,2.7326668405949755e-18,fakeA_lbd_100
A210223.025128.dat.png,3.5589779481032535e-31,fakeA_lbd_100
A210223.040512.dat.png,3.5726707969045626e-34,fakeA_lbd_100
A210223.041055.dat.png,0.0861329510807991,fakeA_lbd_100
A210223.043915.dat.png,6.159262629106376e-26,fakeA_lbd_100
A210223.044457.dat.png,0.4690046012401581,fakeA_lbd_100
A210223.051857.dat.png,0.014631391502916813,fakeA_lbd_100
A210223.062656.dat.png,0.004613328259438276,fakeA_lbd_100
A210223.072912.dat.png,5.027609720574858e-22,fakeA_lbd_100
A210223.080853.dat.png,0.00036664615618065,fakeA_lbd_100
A210223.083709.dat.png,8.452152916487266e-32,fakeA_lbd_100
A210405.112615.dat.png,6.3085120792863176e-15,fakeA_lbd_100
A210405.115210.dat.png,1.6804156306390576e-26,fakeA_lbd_100
A210405.133550.dat.png,2.430447661954564e-25,fakeA_lbd_100
A210405.134009.dat.png,0.06604838371276855,fakeA_lbd_100
A210405.143158.dat.png,0.4895513355731964,fakeA_lbd_100
A210405.184220.dat.png,2.613867042386761e-30,fakeA_lbd_100
A210405.184645.dat.png,1.0901114809013651e-13,fakeA_lbd_100
A210405.190815.dat.png,3.7088545117665154e-21,fakeA_lbd_100
H2O Au111-20210107-059.sxm.png,1.6972965255490635e-09,fakeA_lbd_100
H2O Au111-20210107-067.sxm.png,0.0279346015304327,fakeA_lbd_100
H2O Au111-20210107-068.sxm.png,0.017493093386292458,fakeA_lbd_100
H2O Au111-20210107-097.sxm.png,0.9655243754386902,fakeA_lbd_100
H2O Au111-20210107-100.sxm.png,0.9990149736404419,fakeA_lbd_100
H2O Au111-20210107-202.sxm.png,0.999982476234436,fakeA_lbd_100
H2O Au111-20210107-353.sxm.png,0.16254828870296478,fakeA_lbd_100
H2O Au111-20210107-357.sxm.png,0.992607831954956,fakeA_lbd_100
H2O Au111-20210107-415.sxm.png,4.3595033495769206e-16,fakeA_lbd_100
H2O Au111-20210107-518.sxm.png,0.999997615814209,fakeA_lbd_100
H2O Au111-20210107-519.sxm.png,0.9999949932098389,fakeA_lbd_100
H2O Au111-20210107-524.sxm.png,0.9932414293289185,fakeA_lbd_100
H2O Au111-20210107-564.sxm.png,0.0764331966638565,fakeA_lbd_100
H2O Au111-20210107-569.sxm.png,0.00042617740109562874,fakeA_lbd_100
A171222.143104.dat.png,4.255681140818979e-09,fakeA_lbd_20
A180419.170906.dat.png,1.0801766153164539e-17,fakeA_lbd_20
A180420.145643.dat.png,0.7036975622177124,fakeA_lbd_20
A180421.172420.dat.png,0.01871033012866974,fakeA_lbd_20
A180421.174714.dat.png,0.0002664184139575809,fakeA_lbd_20
A180423.140652.dat.png,1.449892915815361e-24,fakeA_lbd_20
A180423.151819.dat.png,2.8347151328489417e-06,fakeA_lbd_20
A180423.171854.dat.png,0.40682458877563477,fakeA_lbd_20
A180424.143904.dat.png,8.477946255020968e-19,fakeA_lbd_20
A180424.170856.dat.png,1.0277861799627034e-18,fakeA_lbd_20
A180426.161247.dat.png,1.9491307587020833e-18,fakeA_lbd_20
A181127.182517.dat.png,0.0032111043110489845,fakeA_lbd_20
A181127.193406.dat.png,0.0003669395809993148,fakeA_lbd_20
A181127.210007.dat.png,2.5808715384990227e-16,fakeA_lbd_20
A190320.073839.dat.png,2.3068953396432335e-06,fakeA_lbd_20
A190320.094652.dat.png,4.592056512819909e-08,fakeA_lbd_20
A190320.103809.dat.png,1.682171415495759e-07,fakeA_lbd_20
A190320.115504.dat.png,1.023166532831965e-06,fakeA_lbd_20
A190320.145437.dat.png,1.6600187890958296e-10,fakeA_lbd_20
A190320.161131.dat.png,1.0544670914214294e-08,fakeA_lbd_20
A190320.163709.dat.png,5.997621149722576e-11,fakeA_lbd_20
A190320.185222.dat.png,0.006042327731847763,fakeA_lbd_20
A190324.150721.dat.png,1.2502223398769274e-06,fakeA_lbd_20
A190324.155828.dat.png,1.5666197214159183e-05,fakeA_lbd_20
A190324.162402.dat.png,4.9108111852547154e-05,fakeA_lbd_20
